ID del cliente,Sexo,Edad,Ingresos,Tipo de hogar,Estado civil,Número de hijos,Puntuación de crédito,Tipo de trabajo,Educación,Fecha de inicio de la póliza,Tipo de seguro,Monto del seguro,Fecha del reclamo,Monto del reclamo
956,Femenino,49,724364,Departamento,Casado,2,556,Independiente,Universidad,2022-06-27,Salud,4126,2022-11-16,3514
957,Femenino,40,311992,Casa,Casado,3,638,Empresario,Posgrado,2023-02-17,Salud,2040,2022-09-07,1872
958,Femenino,35,20992,Departamento,Soltero,5,547,Independiente,Universidad,2023-01-03,Auto,2519,2022-11-18,1567
959,Masculino,63,965866,Casa,Casado,2,785,Empleado,Posgrado,2022-04-04,Auto,4577,2023-01-04,3761
960,Masculino,71,67376,Departamento,Divorciado,2,698,Empleado,Posgrado,2022-07-29,Auto,5882,2022-06-13,4003
961,Femenino,27,144112,Casa,Casado,3,692,Empresario,Posgrado,2023-01-08,Hogar,5808,2022-10-14,5212
962,Femenino,30,956338,Departamento,Divorciado,4,510,Empresario,Universidad,2022-08-17,Hogar,1220,2023-02-14,1186
963,Femenino,50,370204,Departamento,Divorciado,3,322,Independiente,Preparatoria,2022-08-14,Vida,1720,2022-04-14,260
964,Femenino,66,451514,Casa,Casado,2,534,Empleado,Preparatoria,2022-05-13,Vida,1827,2022-08-27,29
965,Masculino,37,749728,Departamento,Divorciado,0,312,Independiente,Posgrado,2023-01-29,Auto,2617,2022-07-01,1981
966,Masculino,46,912515,Departamento,Divorciado,5,346,Independiente,Universidad,2022-03-14,Salud,8924,2022-05-07,173
967,Masculino,24,585429,Departamento,Divorciado,3,369,Independiente,Posgrado,2022-05-26,Auto,8552,2022-04-12,2144
968,Femenino,56,640963,Departamento,Divorciado,2,658,Independiente,Preparatoria,2022-03-06,Hogar,7865,2022-04-15,2482
969,Masculino,51,901880,Departamento,Soltero,5,417,Empleado,Preparatoria,2023-02-27,Auto,2458,2023-02-26,879
970,Masculino,33,444041,Departamento,Soltero,4,559,Empleado,Universidad,2022-03-20,Auto,5161,2022-12-23,293
971,Masculino,53,201636,Departamento,Soltero,2,591,Independiente,Posgrado,2022-04-13,Vida,9381,2022-11-30,4670
972,Masculino,70,172401,Casa,Casado,5,545,Empleado,Posgrado,2022-03-21,Auto,8118,2022-04-13,3905
973,Masculino,64,320224,Casa,Casado,1,608,Independiente,Preparatoria,2022-05-14,Auto,9478,2022-04-24,3055
974,Femenino,39,355246,Casa,Viudo,0,398,Independiente,Posgrado,2022-03-27,Vida,5834,2022-03-25,2306
975,Femenino,74,619701,Casa,Soltero,5,580,Empresario,Universidad,2022-06-21,Auto,1609,2022-12-11,81
976,Masculino,69,618198,Departamento,Viudo,3,352,Empleado,Preparatoria,2022-11-01,Vida,3308,2022-11-01,3294
977,Masculino,25,831755,Casa,Viudo,3,677,Independiente,Posgrado,2022-06-29,Salud,2096,2022-04-05,377
978,Femenino,36,526676,Casa,Divorciado,4,652,Empresario,Preparatoria,2022-05-07,Hogar,7195,2022-04-20,1280
979,Femenino,59,520181,Casa,Viudo,5,791,Empleado,Universidad,2023-01-01,Vida,6830,2022-11-23,965
980,Masculino,80,463867,Casa,Casado,0,572,Empresario,Preparatoria,2022-05-09,Hogar,3830,2022-12-05,99
981,Masculino,33,917950,Casa,Viudo,2,526,Empresario,Universidad,2022-09-16,Vida,4040,2022-12-03,2865
982,Femenino,36,598272,Casa,Viudo,4,668,Independiente,Preparatoria,2022-11-13,Auto,6719,2022-06-19,6273
983,Femenino,60,43559,Departamento,Casado,0,650,Empleado,Preparatoria,2022-06-29,Vida,4437,2022-07-18,2858
984,Femenino,39,450953,Departamento,Soltero,5,696,Empresario,Universidad,2022-10-11,Auto,6753,2022-09-20,5014
985,Masculino,50,536876,Casa,Casado,5,762,Empleado,Posgrado,2022-08-19,Auto,9602,2022-08-05,2412
986,Femenino,36,784826,Departamento,Casado,0,712,Empresario,Preparatoria,2022-06-10,Salud,6600,2023-03-03,145
987,Femenino,45,554041,Casa,Soltero,4,377,Empresario,Preparatoria,2022-06-15,Vida,7412,2022-08-05,109
988,Masculino,74,190415,Casa,Casado,0,800,Empleado,Universidad,2022-12-08,Vida,1702,2022-11-25,285
989,Masculino,49,523511,Casa,Soltero,5,478,Empleado,Universidad,2022-10-14,Auto,2705,2022-06-06,885
990,Femenino,37,183566,Departamento,Casado,4,331,Empleado,Posgrado,2022-03-12,Vida,1508,2022-12-13,735
991,Femenino,55,133342,Departamento,Soltero,2,751,Empresario,Posgrado,2023-01-23,Auto,9057,2023-01-14,4365
992,Masculino,77,668307,Departamento,Casado,0,361,Independiente,Posgrado,2022-11-03,Vida,5858,2022-12-20,5346
993,Femenino,29,498734,Casa,Soltero,2,574,Independiente,Posgrado,2022-04-30,Auto,8407,2022-11-17,3436
994,Masculino,73,409100,Departamento,Divorciado,0,316,Empleado,Posgrado,2022-03-13,Hogar,1791,2022-03-16,1129
995,Masculino,76,513934,Departamento,Soltero,2,329,Empresario,Preparatoria,2022-08-03,Hogar,4390,2023-01-02,1452
996,Masculino,80,502754,Departamento,Divorciado,5,779,Empleado,Posgrado,2023-01-28,Salud,5904,2022-10-11,859
997,Masculino,52,936365,Departamento,Viudo,1,584,Empleado,Posgrado,2022-12-23,Vida,7898,2022-10-21,1016
998,Femenino,48,74579,Departamento,Divorciado,2,561,Independiente,Preparatoria,2022-09-15,Auto,9392,2023-01-15,8632
999,Masculino,28,387907,Departamento,Soltero,2,309,Empresario,Posgrado,2023-01-31,Auto,5313,2022-06-29,2208
1000,Masculino,73,939128,Departamento,Divorciado,2,669,Empresario,Posgrado,2022-10-24,Auto,9981,2022-12-03,6518
1001,Femenino,34,29422,Departamento,Divorciado,0,668,Independiente,Universidad,2022-03-12,Auto,4474,2023-01-09,3679
1002,Masculino,80,291508,Casa,Divorciado,2,831,Empleado,Universidad,2022-03-12,Salud,5476,2022-06-18,611
1003,Femenino,41,937018,Departamento,Divorciado,1,689,Empresario,Preparatoria,2022-10-24,Hogar,6804,2022-03-14,1115
1004,Femenino,50,882341,Casa,Soltero,0,474,Empresario,Posgrado,2022-07-10,Auto,9616,2022-08-06,8675
1005,Femenino,39,853844,Departamento,Casado,0,576,Empresario,Preparatoria,2022-03-17,Vida,3548,2022-06-04,859
1006,Femenino,40,197992,Casa,Divorciado,5,496,Empresario,Preparatoria,2022-11-18,Vida,5180,2023-02-03,4827
1007,Masculino,58,338211,Departamento,Casado,2,548,Empresario,Posgrado,2022-08-16,Hogar,8784,2022-10-07,188
1008,Femenino,42,530120,Casa,Divorciado,4,335,Empresario,Universidad,2022-08-02,Auto,4529,2022-10-28,2944
1009,Masculino,77,570491,Casa,Viudo,5,610,Empleado,Preparatoria,2022-09-29,Auto,8676,2022-03-06,5143
1010,Femenino,44,255167,Departamento,Casado,2,762,Empleado,Universidad,2022-11-15,Auto,1727,2022-11-16,598
1011,Masculino,33,418009,Casa,Soltero,1,542,Independiente,Preparatoria,2023-02-18,Salud,1204,2022-09-23,526
1012,Femenino,32,606551,Casa,Divorciado,1,769,Empleado,Universidad,2022-11-02,Hogar,5521,2022-12-13,2422
1013,Femenino,35,173203,Departamento,Viudo,3,737,Independiente,Preparatoria,2023-02-20,Vida,3041,2022-12-23,730
1014,Masculino,76,408085,Casa,Soltero,5,512,Empleado,Universidad,2022-08-15,Salud,5489,2022-08-12,3783
1015,Femenino,18,161079,Casa,Casado,2,401,Empleado,Preparatoria,2022-10-30,Salud,6549,2023-01-30,5417
1016,Masculino,32,543365,Casa,Soltero,1,565,Empresario,Preparatoria,2022-08-06,Auto,4468,2023-01-02,142
1017,Masculino,64,275803,Casa,Viudo,0,793,Independiente,Preparatoria,2022-05-18,Auto,5418,2023-03-01,3292
1018,Femenino,70,646459,Departamento,Casado,0,448,Empleado,Preparatoria,2022-07-30,Salud,1912,2022-12-21,34
1019,Femenino,41,738086,Departamento,Divorciado,2,685,Empleado,Preparatoria,2023-01-21,Vida,2067,2022-12-30,1015
1020,Femenino,71,404177,Casa,Soltero,3,521,Empleado,Universidad,2023-02-16,Auto,6757,2023-01-27,4171
1021,Femenino,57,285122,Departamento,Divorciado,5,376,Independiente,Preparatoria,2023-01-02,Hogar,1796,2022-09-04,1126
1022,Femenino,72,434125,Casa,Viudo,5,399,Empresario,Posgrado,2022-10-22,Vida,7455,2022-11-27,6073
1023,Femenino,69,88508,Casa,Casado,0,651,Empleado,Posgrado,2022-07-10,Vida,9670,2022-08-09,6146
1024,Masculino,75,686480,Casa,Divorciado,5,338,Empleado,Preparatoria,2022-08-10,Vida,2105,2022-11-10,577
1025,Masculino,52,141726,Casa,Divorciado,4,517,Empleado,Preparatoria,2023-02-06,Salud,7257,2022-08-23,5086
1026,Masculino,29,352331,Casa,Soltero,4,829,Empleado,Preparatoria,2022-05-31,Hogar,6318,2022-08-28,4559
1027,Masculino,74,388936,Casa,Divorciado,0,315,Empresario,Posgrado,2023-01-14,Hogar,2110,2022-06-17,212
1028,Femenino,79,477516,Departamento,Casado,5,302,Empresario,Universidad,2023-02-06,Vida,5872,2023-01-25,975
1029,Masculino,44,327867,Departamento,Viudo,1,812,Empleado,Posgrado,2022-07-24,Hogar,5595,2022-07-10,4802
1030,Femenino,79,807933,Casa,Soltero,2,453,Empleado,Posgrado,2023-01-03,Auto,3528,2022-11-27,1944
1031,Masculino,53,962598,Departamento,Casado,0,571,Independiente,Preparatoria,2022-06-16,Auto,4062,2022-10-11,2109
1032,Masculino,50,92977,Departamento,Divorciado,3,412,Empleado,Preparatoria,2022-10-24,Auto,7826,2022-12-31,6389
1033,Masculino,25,200927,Departamento,Casado,1,315,Empleado,Posgrado,2022-08-24,Auto,9258,2022-10-19,5025
1034,Femenino,39,810700,Casa,Casado,4,626,Empresario,Universidad,2023-02-19,Vida,5131,2022-11-25,1456
1035,Masculino,39,370968,Casa,Viudo,3,671,Independiente,Posgrado,2023-01-14,Hogar,7675,2022-08-10,4626
1036,Femenino,40,422591,Departamento,Viudo,5,687,Empresario,Universidad,2022-10-26,Salud,4604,2022-04-15,4212
1037,Femenino,51,359804,Departamento,Viudo,4,785,Empresario,Posgrado,2022-11-29,Vida,3251,2023-01-15,2345
1038,Femenino,38,73542,Casa,Casado,5,456,Empleado,Universidad,2023-02-17,Hogar,3754,2022-05-27,645
1039,Masculino,62,522304,Casa,Viudo,4,499,Empleado,Universidad,2022-03-20,Hogar,5071,2022-10-19,1709
1040,Masculino,67,905740,Casa,Viudo,1,346,Empleado,Universidad,2022-05-12,Salud,5183,2022-08-01,2705
1041,Masculino,69,940710,Departamento,Soltero,5,389,Empleado,Posgrado,2022-08-26,Vida,5795,2022-05-17,4701
1042,Masculino,39,466950,Departamento,Viudo,1,343,Empleado,Posgrado,2022-09-18,Hogar,2311,2022-09-11,1849
1043,Masculino,25,845225,Casa,Casado,2,741,Empleado,Preparatoria,2022-03-14,Salud,1585,2022-11-29,63
1044,Masculino,22,204590,Casa,Soltero,1,849,Empresario,Universidad,2022-07-29,Salud,1287,2022-11-06,804
1045,Femenino,21,963093,Casa,Casado,0,522,Empleado,Universidad,2022-03-09,Hogar,1744,2022-03-24,1243
1046,Femenino,19,742574,Casa,Soltero,5,591,Empresario,Universidad,2022-08-18,Auto,4340,2022-04-18,2236
1047,Femenino,28,510019,Casa,Soltero,5,408,Empresario,Preparatoria,2022-10-06,Hogar,7941,2023-01-03,3083
1048,Masculino,45,892045,Departamento,Viudo,5,396,Empresario,Preparatoria,2022-07-04,Vida,9365,2022-05-23,1775
1049,Masculino,52,878825,Departamento,Divorciado,1,675,Empleado,Posgrado,2022-06-23,Hogar,1271,2022-09-01,872
1050,Masculino,49,629659,Casa,Casado,4,825,Independiente,Preparatoria,2022-03-15,Vida,9947,2022-06-20,3198
1051,Femenino,78,310458,Casa,Viudo,1,621,Independiente,Posgrado,2022-07-09,Auto,6194,2023-02-18,2544
1052,Femenino,50,414942,Casa,Casado,1,336,Empresario,Posgrado,2022-08-23,Vida,6888,2023-01-31,6415
1053,Femenino,44,903180,Casa,Casado,2,804,Empresario,Posgrado,2022-05-29,Vida,7338,2022-10-12,3797
1054,Femenino,31,728555,Casa,Viudo,3,350,Empleado,Preparatoria,2022-07-25,Hogar,2364,2023-01-24,1387
1055,Femenino,67,155745,Casa,Casado,1,721,Empresario,Preparatoria,2022-03-18,Hogar,8545,2023-01-03,6823
1056,Masculino,67,898712,Casa,Divorciado,4,650,Empleado,Universidad,2023-01-08,Salud,3085,2022-08-24,1508
1057,Masculino,79,220339,Casa,Soltero,2,321,Empresario,Universidad,2022-06-14,Auto,6357,2023-02-22,2754
1058,Femenino,25,384381,Casa,Divorciado,0,736,Empresario,Posgrado,2023-01-15,Salud,5573,2022-06-09,3955
1059,Femenino,51,836892,Casa,Soltero,2,345,Empleado,Posgrado,2022-09-09,Salud,4795,2022-07-05,3026
1060,Masculino,26,378074,Departamento,Viudo,0,355,Independiente,Preparatoria,2022-05-13,Auto,9990,2023-02-14,4695
1061,Femenino,65,953085,Departamento,Divorciado,2,308,Independiente,Preparatoria,2023-02-12,Auto,3337,2022-04-18,2440
1062,Masculino,39,11160,Departamento,Soltero,3,315,Empleado,Universidad,2022-11-09,Auto,6259,2022-05-30,3256
1063,Masculino,41,473626,Casa,Casado,1,822,Empresario,Preparatoria,2022-10-23,Vida,7705,2022-05-12,1624
1064,Femenino,65,656568,Departamento,Casado,0,408,Empleado,Universidad,2022-10-18,Auto,1589,2022-07-05,808
1065,Masculino,40,639334,Casa,Soltero,4,559,Independiente,Universidad,2022-03-13,Salud,5265,2022-06-17,2779
1066,Masculino,39,486124,Departamento,Casado,1,848,Empleado,Preparatoria,2022-10-25,Hogar,2456,2023-02-07,1674
1067,Femenino,46,74933,Casa,Viudo,4,611,Independiente,Posgrado,2022-10-28,Vida,8363,2022-12-06,583
1068,Femenino,31,808564,Casa,Casado,4,381,Independiente,Posgrado,2022-09-25,Vida,4080,2022-10-08,1044
1069,Femenino,80,954253,Casa,Viudo,2,548,Empresario,Posgrado,2022-10-22,Vida,4339,2022-09-08,268
1070,Masculino,60,930279,Departamento,Casado,1,709,Independiente,Posgrado,2023-02-02,Vida,3395,2022-03-09,1038
1071,Masculino,42,125104,Casa,Casado,5,411,Empresario,Preparatoria,2022-11-30,Auto,9892,2022-04-29,92
1072,Femenino,59,462449,Departamento,Casado,1,458,Empresario,Preparatoria,2022-09-04,Vida,6057,2022-09-27,1000
1073,Femenino,61,752236,Casa,Casado,0,742,Empleado,Posgrado,2022-07-12,Auto,2981,2022-10-06,2975
1074,Femenino,68,587398,Departamento,Soltero,3,446,Independiente,Posgrado,2022-09-17,Vida,3473,2022-03-06,15
1075,Femenino,79,725445,Casa,Viudo,0,775,Empleado,Universidad,2022-12-21,Auto,1577,2022-03-14,1491
1076,Femenino,62,701863,Departamento,Viudo,0,714,Independiente,Preparatoria,2022-10-08,Hogar,1165,2022-04-30,435
1077,Masculino,55,558126,Departamento,Divorciado,2,407,Independiente,Posgrado,2022-12-18,Vida,8186,2022-06-28,6826
1078,Femenino,30,124709,Casa,Casado,3,320,Empleado,Universidad,2022-04-22,Salud,9672,2022-04-18,6584
1079,Masculino,55,192946,Casa,Divorciado,4,344,Empresario,Preparatoria,2022-06-01,Vida,7039,2022-09-04,3997
1080,Masculino,39,955757,Casa,Soltero,5,789,Independiente,Posgrado,2022-03-09,Vida,8668,2022-05-03,8135
1081,Masculino,61,939635,Casa,Casado,5,524,Independiente,Preparatoria,2022-11-01,Vida,4936,2022-10-18,4220
1082,Femenino,32,286176,Departamento,Casado,2,360,Empleado,Preparatoria,2023-02-23,Vida,3122,2022-08-13,2499
1083,Masculino,30,370448,Departamento,Casado,0,656,Empresario,Universidad,2022-11-21,Salud,6113,2022-05-04,2327
1084,Femenino,46,972022,Casa,Soltero,4,327,Empresario,Preparatoria,2022-06-10,Hogar,5710,2022-10-03,2119
1085,Masculino,64,911710,Departamento,Viudo,5,692,Empleado,Universidad,2022-11-26,Vida,7330,2023-01-03,5805
1086,Femenino,53,148987,Casa,Casado,0,619,Independiente,Preparatoria,2022-06-27,Hogar,1551,2023-01-30,768
1087,Masculino,71,700420,Casa,Viudo,5,323,Independiente,Universidad,2022-12-14,Vida,5585,2022-07-29,5468
1088,Masculino,79,52476,Casa,Casado,0,665,Empresario,Universidad,2022-07-13,Auto,7240,2022-04-22,4665
1089,Femenino,23,436722,Departamento,Viudo,2,491,Empresario,Posgrado,2022-09-26,Vida,9673,2023-02-01,898
1090,Femenino,24,219145,Casa,Divorciado,4,813,Independiente,Posgrado,2023-01-07,Auto,7529,2022-06-27,5055
1091,Femenino,76,65070,Casa,Viudo,4,751,Independiente,Universidad,2022-07-25,Hogar,3524,2022-12-01,2135
1092,Femenino,78,851851,Departamento,Soltero,4,520,Empleado,Preparatoria,2022-09-27,Hogar,4507,2022-11-30,850
1093,Femenino,49,108111,Casa,Soltero,4,598,Empresario,Universidad,2022-10-02,Auto,5616,2022-05-09,4436
1094,Masculino,43,223114,Casa,Soltero,0,358,Independiente,Posgrado,2022-07-19,Hogar,3510,2023-02-23,1157
1095,Masculino,20,392733,Casa,Soltero,1,515,Empleado,Posgrado,2022-07-01,Salud,5589,2022-09-12,2688
1096,Masculino,27,755620,Casa,Soltero,2,840,Empleado,Preparatoria,2023-02-11,Vida,5792,2022-05-09,509
1097,Femenino,48,652623,Casa,Divorciado,4,740,Independiente,Preparatoria,2022-07-15,Hogar,1209,2022-04-21,191
1098,Masculino,21,992297,Departamento,Viudo,1,707,Independiente,Posgrado,2022-05-18,Hogar,7590,2022-08-01,4797
1099,Masculino,78,436629,Casa,Casado,4,634,Empleado,Posgrado,2022-11-30,Vida,4605,2023-01-09,2131
1100,Femenino,72,309068,Departamento,Casado,2,738,Independiente,Universidad,2022-03-18,Vida,5578,2022-12-27,2903
1101,Masculino,21,565812,Departamento,Viudo,5,646,Empresario,Universidad,2022-09-15,Auto,3725,2022-10-06,2486
1102,Femenino,54,384160,Casa,Casado,0,538,Independiente,Preparatoria,2022-08-20,Vida,1804,2022-07-23,391
1103,Masculino,64,431679,Casa,Soltero,4,375,Independiente,Universidad,2022-11-02,Hogar,2786,2022-04-16,2546
1104,Femenino,57,214814,Casa,Viudo,3,470,Independiente,Preparatoria,2022-09-30,Hogar,9423,2022-11-30,4052
1105,Femenino,36,651574,Departamento,Casado,0,503,Empresario,Posgrado,2022-10-01,Hogar,1316,2022-06-12,1292
1106,Femenino,58,710645,Departamento,Soltero,3,586,Empleado,Universidad,2023-02-16,Auto,1886,2022-06-08,1638
1107,Femenino,76,633661,Departamento,Viudo,2,844,Independiente,Preparatoria,2022-12-23,Vida,9571,2022-11-15,6251
1108,Femenino,74,50645,Departamento,Casado,4,404,Independiente,Posgrado,2022-04-28,Vida,6072,2022-03-17,4449
1109,Masculino,33,700811,Departamento,Divorciado,1,361,Empresario,Preparatoria,2022-05-07,Vida,6249,2022-07-02,5807
1110,Masculino,54,975189,Departamento,Divorciado,5,524,Empresario,Preparatoria,2022-03-18,Vida,1345,2022-04-20,1132
1111,Masculino,37,60641,Casa,Divorciado,2,817,Empresario,Preparatoria,2022-05-28,Salud,9425,2022-04-19,8439
1112,Masculino,79,828228,Casa,Divorciado,2,474,Empresario,Preparatoria,2022-04-05,Salud,5655,2022-09-17,1542
1113,Femenino,24,340591,Casa,Viudo,1,777,Independiente,Preparatoria,2023-01-24,Auto,6862,2022-08-05,457
1114,Masculino,73,213462,Casa,Casado,5,593,Empleado,Posgrado,2022-04-18,Vida,8939,2022-07-15,5100
1115,Masculino,24,977868,Casa,Divorciado,3,767,Empleado,Universidad,2022-08-15,Auto,2662,2022-07-09,709
1116,Masculino,60,867075,Casa,Divorciado,1,718,Independiente,Posgrado,2023-01-01,Vida,2801,2022-07-12,1428
1117,Femenino,67,160664,Casa,Divorciado,0,775,Empresario,Posgrado,2023-01-13,Vida,4808,2022-10-23,3175
1118,Masculino,74,357661,Departamento,Viudo,3,847,Empleado,Universidad,2023-01-18,Auto,2607,2022-06-08,925
1119,Femenino,74,885396,Departamento,Casado,2,756,Independiente,Posgrado,2023-02-05,Vida,9424,2022-12-26,3805
1120,Masculino,54,691594,Departamento,Viudo,1,836,Independiente,Universidad,2022-08-03,Auto,8052,2022-05-17,331
1121,Masculino,19,822702,Casa,Casado,4,567,Empresario,Preparatoria,2023-01-02,Vida,8128,2022-03-14,1285
1122,Femenino,27,100595,Departamento,Divorciado,4,710,Empleado,Posgrado,2022-09-10,Hogar,4850,2023-01-08,4160
1123,Masculino,34,25513,Casa,Divorciado,0,588,Independiente,Preparatoria,2022-09-09,Auto,8520,2022-03-13,3971
1124,Masculino,66,528086,Casa,Casado,5,397,Empleado,Universidad,2023-01-19,Hogar,4692,2022-03-07,4270
1125,Femenino,68,737269,Casa,Viudo,5,756,Empleado,Posgrado,2022-12-29,Salud,3427,2022-08-27,1668
1126,Femenino,48,196802,Departamento,Casado,4,756,Empresario,Preparatoria,2022-05-04,Salud,5893,2022-12-17,4499
1127,Femenino,69,954257,Casa,Casado,5,311,Empleado,Posgrado,2022-10-04,Auto,5424,2022-08-10,4502
1128,Masculino,55,43577,Casa,Viudo,0,302,Empresario,Universidad,2022-05-05,Auto,3898,2022-09-11,1524
1129,Femenino,72,356541,Casa,Soltero,4,514,Empresario,Universidad,2022-09-09,Auto,4920,2022-03-07,2477
1130,Masculino,20,110571,Casa,Viudo,5,449,Independiente,Universidad,2022-05-27,Salud,7299,2022-08-04,5091
1131,Masculino,65,679615,Casa,Soltero,3,419,Independiente,Universidad,2022-04-16,Vida,4314,2022-05-09,2045
1132,Masculino,39,268688,Departamento,Divorciado,3,785,Independiente,Universidad,2022-12-20,Hogar,8799,2022-12-30,187
1133,Femenino,29,472790,Departamento,Viudo,5,447,Independiente,Universidad,2023-03-01,Auto,5933,2022-07-07,4738
1134,Masculino,73,692246,Departamento,Viudo,2,568,Empresario,Posgrado,2022-12-26,Salud,2174,2022-09-02,118
1135,Masculino,61,907170,Departamento,Soltero,2,503,Independiente,Universidad,2022-12-22,Auto,2071,2022-03-27,522
1136,Masculino,52,88471,Casa,Divorciado,3,584,Independiente,Posgrado,2022-05-24,Vida,6597,2022-09-29,3317
1137,Masculino,43,867938,Departamento,Soltero,4,339,Independiente,Posgrado,2022-04-08,Auto,1159,2023-01-05,795
1138,Femenino,79,130976,Casa,Casado,4,350,Empresario,Universidad,2022-10-17,Salud,7589,2022-08-21,3588
1139,Masculino,52,184442,Departamento,Viudo,3,708,Independiente,Preparatoria,2022-07-14,Hogar,8746,2022-11-12,3999
1140,Masculino,32,332578,Casa,Soltero,1,506,Empresario,Posgrado,2022-12-11,Auto,6931,2023-01-06,5251
1141,Femenino,54,15202,Departamento,Casado,3,423,Independiente,Posgrado,2023-01-29,Hogar,1761,2022-08-29,1586
1142,Femenino,25,835624,Departamento,Divorciado,5,795,Empresario,Posgrado,2022-12-20,Salud,3058,2022-09-05,678
1143,Masculino,45,22952,Departamento,Divorciado,4,466,Empresario,Posgrado,2023-02-19,Auto,5947,2022-11-29,1010
1144,Masculino,53,690784,Departamento,Soltero,5,499,Empresario,Preparatoria,2023-01-07,Salud,3321,2022-12-28,294
1145,Femenino,45,512351,Departamento,Casado,5,468,Empleado,Preparatoria,2022-04-19,Auto,4530,2023-01-31,2844
1146,Femenino,51,689252,Casa,Viudo,5,362,Empresario,Universidad,2022-09-13,Hogar,3297,2023-01-25,2656
1147,Femenino,64,166832,Departamento,Soltero,4,813,Independiente,Universidad,2022-11-22,Hogar,4370,2022-06-08,2469
1148,Femenino,50,978323,Casa,Divorciado,2,362,Empleado,Universidad,2023-01-22,Salud,2225,2022-08-22,1349
1149,Masculino,41,215199,Departamento,Casado,3,367,Empleado,Posgrado,2022-07-07,Hogar,9742,2023-01-29,3483
1150,Femenino,63,401481,Departamento,Soltero,3,651,Empleado,Posgrado,2022-06-21,Salud,2682,2022-10-05,2152
1151,Masculino,64,953884,Casa,Viudo,2,616,Empresario,Preparatoria,2022-03-14,Salud,8694,2022-10-12,1551
