ID del cliente,Edad,Ingresos,Número de hijos,Puntuación de crédito,Monto del seguro,start_date,start_date_day,start_date_month,start_date_weekday,target,Sexo_Masculino,Tipo de hogar_Departamento,Estado civil_Divorciado,Estado civil_Soltero,Estado civil_Viudo,Tipo de trabajo_Empresario,Tipo de trabajo_Independiente,Educación_Preparatoria,Educación_Universidad,Tipo de seguro_Hogar,Tipo de seguro_Salud,Tipo de seguro_Vida
942,44,408494,1,492,8673,2023-02-22,22,2,2,1,1,0,0,1,0,0,1,0,1,0,0,0
943,78,73832,2,480,5360,2022-07-24,24,7,6,0,1,0,0,0,1,1,0,0,0,0,0,0
944,35,346437,5,800,3811,2022-12-26,26,12,0,0,1,0,0,0,1,0,1,1,0,1,0,0
945,61,240502,0,839,2724,2022-04-17,17,4,6,0,1,0,0,1,0,0,1,0,0,0,1,0
946,45,626967,5,351,4096,2022-09-11,11,9,6,0,0,1,0,0,1,1,0,1,0,0,1,0
947,73,205788,5,434,9060,2022-05-04,4,5,2,0,0,1,0,0,1,0,1,0,0,0,0,1
948,19,561648,4,416,8610,2022-12-15,15,12,3,0,1,0,0,1,0,0,0,0,0,1,0,0
949,29,210364,3,716,6668,2022-10-06,6,10,3,0,0,1,0,0,0,0,1,0,0,0,0,0
950,70,491911,5,813,6643,2022-07-17,17,7,6,0,0,0,1,0,0,1,0,0,1,0,0,1
951,29,591776,3,740,1321,2022-08-20,20,8,5,0,0,1,1,0,0,1,0,1,0,0,1,0
952,38,260751,3,659,4565,2022-10-09,9,10,6,0,0,0,0,0,1,0,0,0,0,1,0,0
953,55,412567,4,577,4746,2022-09-03,3,9,5,0,0,0,0,0,1,1,0,0,1,0,0,0
954,22,180076,2,668,5958,2023-02-20,20,2,0,0,1,1,1,0,0,1,0,0,1,0,0,1
955,56,642749,4,494,7587,2022-04-09,9,4,5,0,0,0,0,1,0,0,1,0,1,0,0,1
956,49,724364,2,556,4126,2022-06-27,27,6,0,0,0,1,0,0,0,0,1,0,1,0,1,0
957,40,311992,3,638,2040,2023-02-17,17,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0
958,35,20992,5,547,2519,2023-01-03,3,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
959,63,965866,2,785,4577,2022-04-04,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
960,71,67376,2,698,5882,2022-07-29,29,7,4,0,1,1,1,0,0,0,0,0,0,0,0,0
961,27,144112,3,692,5808,2023-01-08,8,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0
962,30,956338,4,510,1220,2022-08-17,17,8,2,1,0,1,1,0,0,1,0,0,1,1,0,0
963,50,370204,3,322,1720,2022-08-14,14,8,6,0,0,1,1,0,0,0,1,1,0,0,0,1
964,66,451514,2,534,1827,2022-05-13,13,5,4,0,0,0,0,0,0,0,0,1,0,0,0,1
965,37,749728,0,312,2617,2023-01-29,29,1,6,0,1,1,1,0,0,0,1,0,0,0,0,0
966,46,912515,5,346,8924,2022-03-14,14,3,0,0,1,1,1,0,0,0,1,0,1,0,1,0
967,24,585429,3,369,8552,2022-05-26,26,5,3,0,1,1,1,0,0,0,1,0,0,0,0,0
968,56,640963,2,658,7865,2022-03-06,6,3,6,0,0,1,1,0,0,0,1,1,0,1,0,0
969,51,901880,5,417,2458,2023-02-27,27,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0
970,33,444041,4,559,5161,2022-03-20,20,3,6,0,1,1,0,1,0,0,0,0,1,0,0,0
971,53,201636,2,591,9381,2022-04-13,13,4,2,0,1,1,0,1,0,0,1,0,0,0,0,1
972,70,172401,5,545,8118,2022-03-21,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
973,64,320224,1,608,9478,2022-05-14,14,5,5,0,1,0,0,0,0,0,1,1,0,0,0,0
974,39,355246,0,398,5834,2022-03-27,27,3,6,0,0,0,0,0,1,0,1,0,0,0,0,1
975,74,619701,5,580,1609,2022-06-21,21,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0
976,69,618198,3,352,3308,2022-11-01,1,11,1,0,1,1,0,0,1,0,0,1,0,0,0,1
977,25,831755,3,677,2096,2022-06-29,29,6,2,0,1,0,0,0,1,0,1,0,0,0,1,0
978,36,526676,4,652,7195,2022-05-07,7,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0
979,59,520181,5,791,6830,2023-01-01,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,1
980,80,463867,0,572,3830,2022-05-09,9,5,0,0,1,0,0,0,0,1,0,1,0,1,0,0
981,33,917950,2,526,4040,2022-09-16,16,9,4,0,1,0,0,0,1,1,0,0,1,0,0,1
982,36,598272,4,668,6719,2022-11-13,13,11,6,0,0,0,0,0,1,0,1,1,0,0,0,0
983,60,43559,0,650,4437,2022-06-29,29,6,2,0,0,1,0,0,0,0,0,1,0,0,0,1
984,39,450953,5,696,6753,2022-10-11,11,10,1,0,0,1,0,1,0,1,0,0,1,0,0,0
985,50,536876,5,762,9602,2022-08-19,19,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
986,36,784826,0,712,6600,2022-06-10,10,6,4,1,0,1,0,0,0,1,0,1,0,0,1,0
987,45,554041,4,377,7412,2022-06-15,15,6,2,0,0,0,0,1,0,1,0,1,0,0,0,1
988,74,190415,0,800,1702,2022-12-08,8,12,3,0,1,0,0,0,0,0,0,0,1,0,0,1
989,49,523511,5,478,2705,2022-10-14,14,10,4,0,1,0,0,1,0,0,0,0,1,0,0,0
990,37,183566,4,331,1508,2022-03-12,12,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1
991,55,133342,2,751,9057,2023-01-23,23,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
992,77,668307,0,361,5858,2022-11-03,3,11,3,0,1,1,0,0,0,0,1,0,0,0,0,1
993,29,498734,2,574,8407,2022-04-30,30,4,5,0,0,0,0,1,0,0,1,0,0,0,0,0
994,73,409100,0,316,1791,2022-03-13,13,3,6,0,1,1,1,0,0,0,0,0,0,1,0,0
995,76,513934,2,329,4390,2022-08-03,3,8,2,1,1,1,0,1,0,1,0,1,0,1,0,0
996,80,502754,5,779,5904,2023-01-28,28,1,5,0,1,1,1,0,0,0,0,0,0,0,1,0
997,52,936365,1,584,7898,2022-12-23,23,12,4,0,1,1,0,0,1,0,0,0,0,0,0,1
998,48,74579,2,561,9392,2022-09-15,15,9,3,1,0,1,1,0,0,0,1,1,0,0,0,0
999,28,387907,2,309,5313,2023-01-31,31,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
1000,73,939128,2,669,9981,2022-10-24,24,10,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1001,34,29422,0,668,4474,2022-03-12,12,3,5,1,0,1,1,0,0,0,1,0,1,0,0,0
1002,80,291508,2,831,5476,2022-03-12,12,3,5,0,1,0,1,0,0,0,0,0,1,0,1,0
1003,41,937018,1,689,6804,2022-10-24,24,10,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1004,50,882341,0,474,9616,2022-07-10,10,7,6,0,0,0,0,1,0,1,0,0,0,0,0,0
1005,39,853844,0,576,3548,2022-03-17,17,3,3,0,0,1,0,0,0,1,0,1,0,0,0,1
1006,40,197992,5,496,5180,2022-11-18,18,11,4,1,0,0,1,0,0,1,0,1,0,0,0,1
1007,58,338211,2,548,8784,2022-08-16,16,8,1,0,1,1,0,0,0,1,0,0,0,1,0,0
1008,42,530120,4,335,4529,2022-08-02,2,8,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1009,77,570491,5,610,8676,2022-09-29,29,9,3,0,1,0,0,0,1,0,0,1,0,0,0,0
1010,44,255167,2,762,1727,2022-11-15,15,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1011,33,418009,1,542,1204,2023-02-18,18,2,5,0,1,0,0,1,0,0,1,1,0,0,1,0
1012,32,606551,1,769,5521,2022-11-02,2,11,2,0,0,0,1,0,0,0,0,0,1,1,0,0
1013,35,173203,3,737,3041,2023-02-20,20,2,0,0,0,1,0,0,1,0,1,1,0,0,0,1
1014,76,408085,5,512,5489,2022-08-15,15,8,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1015,18,161079,2,401,6549,2022-10-30,30,10,6,1,0,0,0,0,0,0,0,1,0,0,1,0
1016,32,543365,1,565,4468,2022-08-06,6,8,5,1,1,0,0,1,0,1,0,1,0,0,0,0
1017,64,275803,0,793,5418,2022-05-18,18,5,2,1,1,0,0,0,1,0,1,1,0,0,0,0
1018,70,646459,0,448,1912,2022-07-30,30,7,5,0,0,1,0,0,0,0,0,1,0,0,1,0
1019,41,738086,2,685,2067,2023-01-21,21,1,5,0,0,1,1,0,0,0,0,1,0,0,0,1
1020,71,404177,3,521,6757,2023-02-16,16,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0
1021,57,285122,5,376,1796,2023-01-02,2,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
1022,72,434125,5,399,7455,2022-10-22,22,10,5,0,0,0,0,0,1,1,0,0,0,0,0,1
1023,69,88508,0,651,9670,2022-07-10,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1024,75,686480,5,338,2105,2022-08-10,10,8,2,0,1,0,1,0,0,0,0,1,0,0,0,1
1025,52,141726,4,517,7257,2023-02-06,6,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1026,29,352331,4,829,6318,2022-05-31,31,5,1,0,1,0,0,1,0,0,0,1,0,1,0,0
1027,74,388936,0,315,2110,2023-01-14,14,1,5,0,1,0,1,0,0,1,0,0,0,1,0,0
1028,79,477516,5,302,5872,2023-02-06,6,2,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1029,44,327867,1,812,5595,2022-07-24,24,7,6,0,1,1,0,0,1,0,0,0,0,1,0,0
1030,79,807933,2,453,3528,2023-01-03,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1031,53,962598,0,571,4062,2022-06-16,16,6,3,0,1,1,0,0,0,0,1,1,0,0,0,0
1032,50,92977,3,412,7826,2022-10-24,24,10,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1033,25,200927,1,315,9258,2022-08-24,24,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1034,39,810700,4,626,5131,2023-02-19,19,2,6,0,0,0,0,0,0,1,0,0,1,0,0,1
1035,39,370968,3,671,7675,2023-01-14,14,1,5,0,1,0,0,0,1,0,1,0,0,1,0,0
1036,40,422591,5,687,4604,2022-10-26,26,10,2,0,0,1,0,0,1,1,0,0,1,0,1,0
1037,51,359804,4,785,3251,2022-11-29,29,11,1,1,0,1,0,0,1,1,0,0,0,0,0,1
1038,38,73542,5,456,3754,2023-02-17,17,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0
1039,62,522304,4,499,5071,2022-03-20,20,3,6,0,1,0,0,0,1,0,0,0,1,1,0,0
1040,67,905740,1,346,5183,2022-05-12,12,5,3,0,1,0,0,0,1,0,0,0,1,0,1,0
1041,69,940710,5,389,5795,2022-08-26,26,8,4,0,1,1,0,1,0,0,0,0,0,0,0,1
1042,39,466950,1,343,2311,2022-09-18,18,9,6,0,1,1,0,0,1,0,0,0,0,1,0,0
1043,25,845225,2,741,1585,2022-03-14,14,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1044,22,204590,1,849,1287,2022-07-29,29,7,4,0,1,0,0,1,0,1,0,0,1,0,1,0
1045,21,963093,0,522,1744,2022-03-09,9,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0
1046,19,742574,5,591,4340,2022-08-18,18,8,3,0,0,0,0,1,0,1,0,0,1,0,0,0
1047,28,510019,5,408,7941,2022-10-06,6,10,3,1,0,0,0,1,0,1,0,1,0,1,0,0
1048,45,892045,5,396,9365,2022-07-04,4,7,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1049,52,878825,1,675,1271,2022-06-23,23,6,3,0,1,1,1,0,0,0,0,0,0,1,0,0
1050,49,629659,4,825,9947,2022-03-15,15,3,1,0,1,0,0,0,0,0,1,1,0,0,0,1
1051,78,310458,1,621,6194,2022-07-09,9,7,5,1,0,0,0,0,1,0,1,0,0,0,0,0
1052,50,414942,1,336,6888,2022-08-23,23,8,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1053,44,903180,2,804,7338,2022-05-29,29,5,6,0,0,0,0,0,0,1,0,0,0,0,0,1
1054,31,728555,3,350,2364,2022-07-25,25,7,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1055,67,155745,1,721,8545,2022-03-18,18,3,4,1,0,0,0,0,0,1,0,1,0,1,0,0
1056,67,898712,4,650,3085,2023-01-08,8,1,6,0,1,0,1,0,0,0,0,0,1,0,1,0
1057,79,220339,2,321,6357,2022-06-14,14,6,1,1,1,0,0,1,0,1,0,0,1,0,0,0
1058,25,384381,0,736,5573,2023-01-15,15,1,6,0,0,0,1,0,0,1,0,0,0,0,1,0
1059,51,836892,2,345,4795,2022-09-09,9,9,4,0,0,0,0,1,0,0,0,0,0,0,1,0
1060,26,378074,0,355,9990,2022-05-13,13,5,4,1,1,1,0,0,1,0,1,1,0,0,0,0
1061,65,953085,2,308,3337,2023-02-12,12,2,6,0,0,1,1,0,0,0,1,1,0,0,0,0
1062,39,11160,3,315,6259,2022-11-09,9,11,2,0,1,1,0,1,0,0,0,0,1,0,0,0
1063,41,473626,1,822,7705,2022-10-23,23,10,6,0,1,0,0,0,0,1,0,1,0,0,0,1
1064,65,656568,0,408,1589,2022-10-18,18,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1065,40,639334,4,559,5265,2022-03-13,13,3,6,0,1,0,0,1,0,0,1,0,1,0,1,0
1066,39,486124,1,848,2456,2022-10-25,25,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0
1067,46,74933,4,611,8363,2022-10-28,28,10,4,0,0,0,0,0,1,0,1,0,0,0,0,1
1068,31,808564,4,381,4080,2022-09-25,25,9,6,0,0,0,0,0,0,0,1,0,0,0,0,1
1069,80,954253,2,548,4339,2022-10-22,22,10,5,0,0,0,0,0,1,1,0,0,0,0,0,1
1070,60,930279,1,709,3395,2023-02-02,2,2,3,0,1,1,0,0,0,0,1,0,0,0,0,1
1071,42,125104,5,411,9892,2022-11-30,30,11,2,0,1,0,0,0,0,1,0,1,0,0,0,0
1072,59,462449,1,458,6057,2022-09-04,4,9,6,0,0,1,0,0,0,1,0,1,0,0,0,1
1073,61,752236,0,742,2981,2022-07-12,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,68,587398,3,446,3473,2022-09-17,17,9,5,0,0,1,0,1,0,0,1,0,0,0,0,1
1075,79,725445,0,775,1577,2022-12-21,21,12,2,0,0,0,0,0,1,0,0,0,1,0,0,0
1076,62,701863,0,714,1165,2022-10-08,8,10,5,0,0,1,0,0,1,0,1,1,0,1,0,0
1077,55,558126,2,407,8186,2022-12-18,18,12,6,0,1,1,1,0,0,0,1,0,0,0,0,1
1078,30,124709,3,320,9672,2022-04-22,22,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0
1079,55,192946,4,344,7039,2022-06-01,1,6,2,0,1,0,1,0,0,1,0,1,0,0,0,1
1080,39,955757,5,789,8668,2022-03-09,9,3,2,0,1,0,0,1,0,0,1,0,0,0,0,1
1081,61,939635,5,524,4936,2022-11-01,1,11,1,0,1,0,0,0,0,0,1,1,0,0,0,1
1082,32,286176,2,360,3122,2023-02-23,23,2,3,0,0,1,0,0,0,0,0,1,0,0,0,1
1083,30,370448,0,656,6113,2022-11-21,21,11,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1084,46,972022,4,327,5710,2022-06-10,10,6,4,0,0,0,0,1,0,1,0,1,0,1,0,0
1085,64,911710,5,692,7330,2022-11-26,26,11,5,1,1,1,0,0,1,0,0,0,1,0,0,1
1086,53,148987,0,619,1551,2022-06-27,27,6,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1087,71,700420,5,323,5585,2022-12-14,14,12,2,0,1,0,0,0,1,0,1,0,1,0,0,1
1088,79,52476,0,665,7240,2022-07-13,13,7,2,0,1,0,0,0,0,1,0,0,1,0,0,0
1089,23,436722,2,491,9673,2022-09-26,26,9,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1090,24,219145,4,813,7529,2023-01-07,7,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0
1091,76,65070,4,751,3524,2022-07-25,25,7,0,0,0,0,0,0,1,0,1,0,1,1,0,0
1092,78,851851,4,520,4507,2022-09-27,27,9,1,0,0,1,0,1,0,0,0,1,0,1,0,0
1093,49,108111,4,598,5616,2022-10-02,2,10,6,0,0,0,0,1,0,1,0,0,1,0,0,0
1094,43,223114,0,358,3510,2022-07-19,19,7,1,1,1,0,0,1,0,0,1,0,0,1,0,0
1095,20,392733,1,515,5589,2022-07-01,1,7,4,0,1,0,0,1,0,0,0,0,0,0,1,0
1096,27,755620,2,840,5792,2023-02-11,11,2,5,0,1,0,0,1,0,0,0,1,0,0,0,1
1097,48,652623,4,740,1209,2022-07-15,15,7,4,0,0,0,1,0,0,0,1,1,0,1,0,0
1098,21,992297,1,707,7590,2022-05-18,18,5,2,0,1,1,0,0,1,0,1,0,0,1,0,0
1099,78,436629,4,634,4605,2022-11-30,30,11,2,1,1,0,0,0,0,0,0,0,0,0,0,1
1100,72,309068,2,738,5578,2022-03-18,18,3,4,0,0,1,0,0,0,0,1,0,1,0,0,1
1101,21,565812,5,646,3725,2022-09-15,15,9,3,0,1,1,0,0,1,1,0,0,1,0,0,0
1102,54,384160,0,538,1804,2022-08-20,20,8,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1103,64,431679,4,375,2786,2022-11-02,2,11,2,0,1,0,0,1,0,0,1,0,1,1,0,0
1104,57,214814,3,470,9423,2022-09-30,30,9,4,0,0,0,0,0,1,0,1,1,0,1,0,0
1105,36,651574,0,503,1316,2022-10-01,1,10,5,0,0,1,0,0,0,1,0,0,0,1,0,0
1106,58,710645,3,586,1886,2023-02-16,16,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0
1107,76,633661,2,844,9571,2022-12-23,23,12,4,0,0,1,0,0,1,0,1,1,0,0,0,1
1108,74,50645,4,404,6072,2022-04-28,28,4,3,0,0,1,0,0,0,0,1,0,0,0,0,1
1109,33,700811,1,361,6249,2022-05-07,7,5,5,0,1,1,1,0,0,1,0,1,0,0,0,1
1110,54,975189,5,524,1345,2022-03-18,18,3,4,0,1,1,1,0,0,1,0,1,0,0,0,1
1111,37,60641,2,817,9425,2022-05-28,28,5,5,0,1,0,1,0,0,1,0,1,0,0,1,0
1112,79,828228,2,474,5655,2022-04-05,5,4,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1113,24,340591,1,777,6862,2023-01-24,24,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1114,73,213462,5,593,8939,2022-04-18,18,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1115,24,977868,3,767,2662,2022-08-15,15,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1116,60,867075,1,718,2801,2023-01-01,1,1,6,0,1,0,1,0,0,0,1,0,0,0,0,1
1117,67,160664,0,775,4808,2023-01-13,13,1,4,0,0,0,1,0,0,1,0,0,0,0,0,1
1118,74,357661,3,847,2607,2023-01-18,18,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0
1119,74,885396,2,756,9424,2023-02-05,5,2,6,0,0,1,0,0,0,0,1,0,0,0,0,1
1120,54,691594,1,836,8052,2022-08-03,3,8,2,0,1,1,0,0,1,0,1,0,1,0,0,0
1121,19,822702,4,567,8128,2023-01-02,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1122,27,100595,4,710,4850,2022-09-10,10,9,5,1,0,1,1,0,0,0,0,0,0,1,0,0
1123,34,25513,0,588,8520,2022-09-09,9,9,4,0,1,0,1,0,0,0,1,1,0,0,0,0
1124,66,528086,5,397,4692,2023-01-19,19,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0
1125,68,737269,5,756,3427,2022-12-29,29,12,3,0,0,0,0,0,1,0,0,0,0,0,1,0
1126,48,196802,4,756,5893,2022-05-04,4,5,2,0,0,1,0,0,0,1,0,1,0,0,1,0
1127,69,954257,5,311,5424,2022-10-04,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,55,43577,0,302,3898,2022-05-05,5,5,3,0,1,0,0,0,1,1,0,0,1,0,0,0
1129,72,356541,4,514,4920,2022-09-09,9,9,4,0,0,0,0,1,0,1,0,0,1,0,0,0
1130,20,110571,5,449,7299,2022-05-27,27,5,4,0,1,0,0,0,1,0,1,0,1,0,1,0
1131,65,679615,3,419,4314,2022-04-16,16,4,5,0,1,0,0,1,0,0,1,0,1,0,0,1
1132,39,268688,3,785,8799,2022-12-20,20,12,1,0,1,1,1,0,0,0,1,0,1,1,0,0
1133,29,472790,5,447,5933,2023-03-01,1,3,2,0,0,1,0,0,1,0,1,0,1,0,0,0
1134,73,692246,2,568,2174,2022-12-26,26,12,0,0,1,1,0,0,1,1,0,0,0,0,1,0
1135,61,907170,2,503,2071,2022-12-22,22,12,3,0,1,1,0,1,0,0,1,0,1,0,0,0
1136,52,88471,3,584,6597,2022-05-24,24,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1
1137,43,867938,4,339,1159,2022-04-08,8,4,4,1,1,1,0,1,0,0,1,0,0,0,0,0
1138,79,130976,4,350,7589,2022-10-17,17,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1139,52,184442,3,708,8746,2022-07-14,14,7,3,0,1,1,0,0,1,0,1,1,0,1,0,0
1140,32,332578,1,506,6931,2022-12-11,11,12,6,1,1,0,0,1,0,1,0,0,0,0,0,0
1141,54,15202,3,423,1761,2023-01-29,29,1,6,0,0,1,0,0,0,0,1,0,0,1,0,0
1142,25,835624,5,795,3058,2022-12-20,20,12,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1143,45,22952,4,466,5947,2023-02-19,19,2,6,0,1,1,1,0,0,1,0,0,0,0,0,0
1144,53,690784,5,499,3321,2023-01-07,7,1,5,0,1,1,0,1,0,1,0,1,0,0,1,0
1145,45,512351,5,468,4530,2022-04-19,19,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1146,51,689252,5,362,3297,2022-09-13,13,9,1,1,0,0,0,0,1,1,0,0,1,1,0,0
1147,64,166832,4,813,4370,2022-11-22,22,11,1,0,0,1,0,1,0,0,1,0,1,1,0,0
1148,50,978323,2,362,2225,2023-01-22,22,1,6,0,0,0,1,0,0,0,0,0,1,0,1,0
1149,41,215199,3,367,9742,2022-07-07,7,7,3,1,1,1,0,0,0,0,0,0,0,1,0,0
1150,63,401481,3,651,2682,2022-06-21,21,6,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1151,64,953884,2,616,8694,2022-03-14,14,3,0,0,1,0,0,0,1,1,0,1,0,0,1,0
1152,38,771972,1,702,3379,2023-01-29,29,1,6,0,1,0,0,0,1,0,1,0,1,1,0,0
1153,77,297577,3,737,8473,2022-09-10,10,9,5,0,0,1,0,0,1,1,0,0,1,1,0,0
1154,53,509518,3,712,5003,2022-06-30,30,6,3,0,0,0,0,0,0,1,0,0,0,1,0,0
1155,26,469800,2,372,6391,2023-01-20,20,1,4,0,0,1,1,0,0,0,1,0,0,0,0,1
1156,56,419109,3,557,2619,2022-09-06,6,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1157,45,826563,2,647,2386,2023-01-24,24,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1158,44,951064,1,354,8368,2022-04-08,8,4,4,1,0,0,1,0,0,1,0,0,1,0,1,0
1159,39,340332,0,560,7253,2023-01-04,4,1,2,0,1,1,0,1,0,1,0,0,0,0,0,1
1160,33,631707,2,483,4766,2022-06-02,2,6,3,0,0,1,0,1,0,0,1,0,0,0,1,0
1161,29,245770,0,748,7408,2022-09-16,16,9,4,1,1,1,0,0,1,0,1,0,0,0,0,1
1162,21,662706,1,763,4825,2023-01-09,9,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0
1163,18,993592,0,539,7240,2022-09-15,15,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0
1164,60,83759,3,748,9849,2022-09-08,8,9,3,0,0,0,0,0,1,1,0,0,0,0,0,0
1165,30,331058,2,692,5732,2022-10-19,19,10,2,0,0,0,1,0,0,0,1,1,0,0,0,0
1166,41,305776,5,630,6552,2022-03-24,24,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0
1167,23,91510,3,365,5137,2022-05-23,23,5,0,1,0,0,0,0,1,0,1,0,1,1,0,0
1168,54,105984,1,561,2138,2022-07-17,17,7,6,1,1,1,0,0,1,0,0,0,0,0,0,0
1169,26,301922,0,579,4432,2023-03-02,2,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0
1170,44,930255,2,394,7057,2023-01-28,28,1,5,0,1,1,1,0,0,0,0,0,1,0,1,0
1171,46,339593,2,682,7319,2022-10-30,30,10,6,0,1,1,0,0,1,0,0,1,0,1,0,0
1172,62,490798,2,738,2097,2022-08-04,4,8,3,0,1,1,0,0,1,0,1,0,1,0,1,0
1173,77,700593,3,836,2807,2023-01-20,20,1,4,0,1,1,0,1,0,0,1,1,0,0,0,0
1174,67,248041,4,616,8835,2022-04-18,18,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1175,41,755353,5,675,1939,2022-11-23,23,11,2,0,0,0,0,0,1,1,0,0,1,0,0,0
1176,25,808838,2,454,4027,2022-04-15,15,4,4,0,1,1,0,1,0,0,1,0,0,0,1,0
1177,78,27710,3,844,2691,2022-11-01,1,11,1,0,0,1,0,0,1,1,0,0,1,0,0,1
1178,41,411117,0,456,4587,2022-05-25,25,5,2,0,1,0,0,1,0,0,0,0,0,0,0,1
1179,56,365633,4,326,2470,2023-01-16,16,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0
1180,22,813788,1,634,1498,2023-01-21,21,1,5,1,1,0,0,1,0,0,1,0,0,0,0,0
1181,34,430113,5,424,8534,2022-11-09,9,11,2,0,0,1,0,0,1,0,0,1,0,0,1,0
1182,30,764550,2,706,3829,2022-04-21,21,4,3,0,1,1,0,0,0,0,1,0,1,0,1,0
1183,58,945379,2,550,4949,2022-09-29,29,9,3,0,1,0,1,0,0,0,1,0,1,1,0,0
1184,31,294679,4,650,3199,2022-03-07,7,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1185,30,584990,4,381,4638,2022-06-04,4,6,5,0,1,0,0,0,1,1,0,0,0,1,0,0
1186,62,59610,4,661,7772,2022-11-07,7,11,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1187,76,514886,2,741,9054,2022-05-07,7,5,5,0,1,0,0,0,0,0,1,1,0,1,0,0
1188,52,918452,1,607,3162,2022-11-16,16,11,2,0,1,1,0,0,0,0,0,1,0,0,0,0
1189,65,924083,4,691,5777,2022-12-13,13,12,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1190,61,710966,4,531,5486,2022-06-22,22,6,2,0,1,0,1,0,0,0,0,1,0,1,0,0
1191,35,972426,4,429,9609,2022-09-16,16,9,4,0,0,1,0,1,0,0,1,1,0,1,0,0
1192,19,381191,4,748,3190,2023-01-05,5,1,3,0,0,1,0,0,0,0,0,0,1,0,1,0
1193,79,957939,1,844,5453,2022-09-15,15,9,3,0,1,1,0,1,0,0,1,1,0,1,0,0
1194,64,654187,5,404,9452,2022-11-21,21,11,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1195,41,261246,3,510,9595,2023-01-11,11,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0
1196,42,894764,1,488,3340,2023-01-26,26,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1197,44,521365,2,549,8369,2023-03-04,4,3,5,0,0,0,1,0,0,0,0,0,0,0,1,0
